13,VDTRatingsTL2,86,a_u_low,?,N,0,304,second
13,VDTRatingsTL2,86,a_u_low,!GRID,0,1,769,second
13,VDTRatingsTL2,76,a_u_low,?,Y,1,569,second
13,VDTRatingsTL2,76,a_u_low,!GRID,0,1,917,second
13,VDTRatingsTL2,83,s_u5_low,?,N,1,1449,second
13,VDTRatingsTL2,83,s_u5_low,!GRID,0,1,1271,second
13,VDTRatingsTL2,75,s_f_low,?,N,1,329,second
13,VDTRatingsTL2,75,s_f_low,!GRID,0,1,885,second
13,VDTRatingsTL2,64,s_t_low,?,Y,1,348,second
13,VDTRatingsTL2,64,s_t_low,!GRID,1,1,678,second
13,VDTRatingsTL2,90,s_u2_low,?,N,1,850,second
13,VDTRatingsTL2,90,s_u2_low,!GRID,0,1,999,second
13,VDTRatingsTL2,77,a_t_low,?,N,1,367,second
13,VDTRatingsTL2,77,a_t_low,!GRID,0,1,900,second
13,VDTRatingsTL2,61,s_u3_low,?,N,1,592,second
13,VDTRatingsTL2,61,s_u3_low,!GRID,0,1,1424,second
13,VDTRatingsTL2,66,a_u_low,?,Y,1,541,second
13,VDTRatingsTL2,66,a_u_low,!GRID,0,1,1241,second
13,VDTRatingsTL2,79,s_u1_low,?,N,1,330,second
13,VDTRatingsTL2,79,s_u1_low,!GRID,0,1,1554,second
13,VDTRatingsTL1,38,a_f_high,?,N,1,478,first
13,VDTRatingsTL1,38,a_f_high,!GRID,0,5,5719,first
13,VDTRatingsTL1,36,a_u_high,?,Y,1,768,first
13,VDTRatingsTL1,36,a_u_high,!GRID,0,5,4238,first
13,VDTRatingsTL1,59,s_u1_high,?,Y,0,3020,first
13,VDTRatingsTL1,59,s_u1_high,!GRID,0,5,4112,first
13,VDTRatingsTL1,46,a_u_high,?,Y,1,351,first
13,VDTRatingsTL1,46,a_u_high,!GRID,0,5,3820,first
13,VDTRatingsTL1,34,s_t_high,?,Y,1,696,first
13,VDTRatingsTL1,34,s_t_high,!GRID,2,5,18691,first
13,VDTRatingsTL1,54,s_t_high,?,Y,1,359,first
13,VDTRatingsTL1,54,s_t_high,!GRID,0,5,4738,first
13,VDTRatingsTL1,40,s_u2_high,?,Y,0,446,first
13,VDTRatingsTL1,40,s_u2_high,!GRID,0,5,3814,first
13,VDTRatingsTL1,44,s_t_high,?,Y,1,2613,first
13,VDTRatingsTL1,44,s_t_high,!GRID,0,5,4823,first
13,VDTRatingsTL1,43,s_u5_high,?,Y,0,2756,first
13,VDTRatingsTL1,43,s_u5_high,!GRID,0,5,4115,first
13,VDTRatingsTL1,56,a_u_high,?,Y,1,598,first
13,VDTRatingsTL1,56,a_u_high,!GRID,0,5,3654,first
13,VDTRatingsTL1,50,s_u2_high,?,Y,0,368,first
13,VDTRatingsTL1,50,s_u2_high,!GRID,1,5,4902,first
13,VDTRatingsTL1,39,s_u1_high,?,Y,0,356,first
13,VDTRatingsTL1,39,s_u1_high,!GRID,0,5,3465,first
13,VDTRatingsTL1,35,s_f_high,?,N,1,277,first
13,VDTRatingsTL1,35,s_f_high,!GRID,0,5,3825,first
13,VDTRatingsTL1,45,s_f_high,?,N,1,235,first
13,VDTRatingsTL1,45,s_f_high,!GRID,1,5,5627,first
13,VDTRatingsTL1,33,s_u5_high,?,Y,0,306,first
13,VDTRatingsTL1,33,s_u5_high,!GRID,0,5,3106,first
13,VDTRatingsTL1,53,s_u5_high,?,Y,0,320,first
13,VDTRatingsTL1,53,s_u5_high,!GRID,0,5,4608,first
13,VDTRatingsTL1,49,s_u1_high,?,Y,0,304,first
13,VDTRatingsTL1,49,s_u1_high,!GRID,0,5,3702,first
13,VDTRatingsTL1,47,a_t_high,?,N,1,312,first
13,VDTRatingsTL1,47,a_t_high,!GRID,0,5,3718,first
13,VDTRatingsTL1,37,a_t_high,?,N,1,12,first
13,VDTRatingsTL1,37,a_t_high,!GRID,0,5,3469,first
13,VDTRatingsTL1,58,a_f_high,?,N,1,348,first
13,VDTRatingsTL1,58,a_f_high,!GRID,2,5,3376,first
13,VDTRatingsTL1,60,s_u2_high,?,Y,0,360,first
13,VDTRatingsTL1,60,s_u2_high,!GRID,0,5,3032,first
13,VDTRatingsTL1,48,a_f_high,?,N,1,212,first
13,VDTRatingsTL1,48,a_f_high,!GRID,0,5,4849,first
13,VDTRatingsTL1,42,s_u4_high,?,Y,0,313,first
13,VDTRatingsTL1,42,s_u4_high,!GRID,0,5,3513,first
13,VDTRatingsTL1,32,s_u4_high,?,Y,0,280,first
13,VDTRatingsTL1,32,s_u4_high,!GRID,0,5,3570,first
13,VDTRatingsTL1,41,s_u3_high,?,Y,0,300,first
13,VDTRatingsTL1,41,s_u3_high,!GRID,0,5,3149,first
13,VDTRatingsTL1,55,s_f_high,?,N,1,260,first
13,VDTRatingsTL1,55,s_f_high,!GRID,0,5,5831,first
13,VDTRatingsTL1,51,s_u3_high,?,Y,0,1033,first
13,VDTRatingsTL1,51,s_u3_high,!GRID,0,5,3205,first
13,VDTRatingsTL1,57,a_t_high,?,N,1,912,first
13,VDTRatingsTL1,57,a_t_high,!GRID,0,5,3704,first
13,VDTRatingsTL1,52,s_u4_high,?,Y,0,14,first
13,VDTRatingsTL1,52,s_u4_high,!GRID,0,5,3254,first
13,VDTRatingsTL1,31,s_u3_high,?,Y,0,236,first
13,VDTRatingsTL1,31,s_u3_high,!GRID,0,5,3225,first
14,VDTRatingsTL1,51,s_u4_low,?,Y,0,323,first
14,VDTRatingsTL1,51,s_u4_low,!GRID,0,1,2045,first
14,VDTRatingsTL1,39,s_u2_low,?,Y,0,788,first
14,VDTRatingsTL1,39,s_u2_low,!GRID,0,1,2133,first
14,VDTRatingsTL1,60,s_u3_low,?,Y,0,509,first
14,VDTRatingsTL1,60,s_u3_low,!GRID,0,1,2310,first
14,VDTRatingsTL1,56,a_t_low,?,N,1,268,first
14,VDTRatingsTL1,56,a_t_low,!GRID,0,1,1727,first
14,VDTRatingsTL1,49,s_u2_low,?,Y,0,1240,first
14,VDTRatingsTL1,49,s_u2_low,!GRID,0,1,2590,first
14,VDTRatingsTL1,40,s_u3_low,?,Y,0,219,first
14,VDTRatingsTL1,40,s_u3_low,!GRID,0,1,2465,first
14,VDTRatingsTL1,55,a_u_low,?,Y,1,1520,first
14,VDTRatingsTL1,55,a_u_low,!GRID,0,1,2031,first
14,VDTRatingsTL1,46,a_t_low,?,N,1,631,first
14,VDTRatingsTL1,46,a_t_low,!GRID,0,1,2688,first
14,VDTRatingsTL1,57,a_f_low,?,N,1,6,first
14,VDTRatingsTL1,57,a_f_low,!GRID,0,1,2618,first
14,VDTRatingsTL1,58,s_u1_low,?,N,1,2810,first
14,VDTRatingsTL1,58,s_u1_low,!GRID,1,1,2060,first
14,VDTRatingsTL1,38,s_u1_low,?,N,1,1164,first
14,VDTRatingsTL1,38,s_u1_low,!GRID,0,1,1902,first
14,VDTRatingsTL1,31,s_u4_low,?,N,1,1084,first
14,VDTRatingsTL1,31,s_u4_low,!GRID,0,1,1526,first
14,VDTRatingsTL1,42,s_u5_low,?,N,1,1424,first
14,VDTRatingsTL1,42,s_u5_low,!GRID,0,1,2203,first
14,VDTRatingsTL1,32,s_u5_low,?,N,1,843,first
14,VDTRatingsTL1,32,s_u5_low,!GRID,0,1,2136,first
14,VDTRatingsTL1,50,s_u3_low,?,N,1,474,first
14,VDTRatingsTL1,50,s_u3_low,!GRID,0,1,1296,first
14,VDTRatingsTL1,34,s_f_low,?,N,1,656,first
14,VDTRatingsTL1,34,s_f_low,!GRID,0,1,1157,first
14,VDTRatingsTL1,37,a_f_low,?,N,1,911,first
14,VDTRatingsTL1,37,a_f_low,!GRID,0,1,1766,first
14,VDTRatingsTL1,48,s_u1_low,?,N,1,538,first
14,VDTRatingsTL1,48,s_u1_low,!GRID,0,1,2213,first
14,VDTRatingsTL1,54,s_f_low,?,N,1,574,first
14,VDTRatingsTL1,54,s_f_low,!GRID,0,1,1493,first
14,VDTRatingsTL1,35,a_u_low,?,Y,1,957,first
14,VDTRatingsTL1,35,a_u_low,!GRID,0,1,1589,first
14,VDTRatingsTL1,59,s_u2_low,?,N,1,355,first
14,VDTRatingsTL1,59,s_u2_low,!GRID,0,1,1628,first
14,VDTRatingsTL1,44,s_f_low,?,N,1,89,first
14,VDTRatingsTL1,44,s_f_low,!GRID,0,1,1419,first
14,VDTRatingsTL1,33,s_t_low,?,Y,1,1139,first
14,VDTRatingsTL1,33,s_t_low,!GRID,0,1,1600,first
14,VDTRatingsTL1,36,a_t_low,?,N,1,561,first
14,VDTRatingsTL1,36,a_t_low,!GRID,0,1,1517,first
14,VDTRatingsTL1,41,s_u4_low,?,N,1,1144,first
14,VDTRatingsTL1,41,s_u4_low,!GRID,0,1,1520,first
14,VDTRatingsTL1,43,s_t_low,?,Y,1,831,first
14,VDTRatingsTL1,43,s_t_low,!GRID,0,1,1126,first
14,VDTRatingsTL1,45,a_u_low,?,Y,1,1468,first
14,VDTRatingsTL1,45,a_u_low,!GRID,0,1,1575,first
14,VDTRatingsTL1,47,a_f_low,?,N,1,700,first
14,VDTRatingsTL1,47,a_f_low,!GRID,0,1,2978,first
14,VDTRatingsTL1,52,s_u5_low,?,Y,0,576,first
14,VDTRatingsTL1,52,s_u5_low,!GRID,0,1,2093,first
14,VDTRatingsTL1,53,s_t_low,?,Y,1,677,first
14,VDTRatingsTL1,53,s_t_low,!GRID,0,1,1198,first
14,VDTRatingsTL2,74,s_f_high,?,N,1,273,second
14,VDTRatingsTL2,74,s_f_high,!GRID,0,5,3385,second
14,VDTRatingsTL2,83,s_t_high,?,Y,1,686,second
14,VDTRatingsTL2,83,s_t_high,!GRID,0,5,2638,second
14,VDTRatingsTL2,86,a_t_high,?,N,1,786,second
14,VDTRatingsTL2,86,a_t_high,!GRID,0,5,5479,second
14,VDTRatingsTL2,73,s_t_high,?,Y,1,267,second
14,VDTRatingsTL2,73,s_t_high,!GRID,0,5,2628,second
14,VDTRatingsTL2,82,s_u5_high,?,N,1,1453,second
14,VDTRatingsTL2,82,s_u5_high,!GRID,0,5,4416,second
14,VDTRatingsTL2,65,a_u_high,?,Y,1,736,second
14,VDTRatingsTL2,65,a_u_high,!GRID,0,5,3526,second
14,VDTRatingsTL2,88,s_u1_high,?,N,1,1172,second
14,VDTRatingsTL2,88,s_u1_high,!GRID,0,5,2784,second
14,VDTRatingsTL2,70,s_u3_high,?,N,1,269,second
14,VDTRatingsTL2,70,s_u3_high,!GRID,0,5,3073,second
14,VDTRatingsTL2,90,s_u3_high,?,N,1,880,second
14,VDTRatingsTL2,90,s_u3_high,!GRID,0,5,3298,second
14,VDTRatingsTL2,62,s_u5_high,?,N,1,1813,second
14,VDTRatingsTL2,62,s_u5_high,!GRID,0,5,2552,second
14,VDTRatingsTL2,68,s_u1_high,?,N,1,505,second
14,VDTRatingsTL2,68,s_u1_high,!GRID,1,5,3351,second
14,VDTRatingsTL2,84,s_f_high,?,N,1,239,second
14,VDTRatingsTL2,84,s_f_high,!GRID,0,5,2590,second
14,VDTRatingsTL2,79,s_u2_high,?,N,1,8451,second
14,VDTRatingsTL2,79,s_u2_high,!GRID,0,5,3228,second
14,VDTRatingsTL2,72,s_u5_high,?,N,1,875,second
14,VDTRatingsTL2,72,s_u5_high,!GRID,0,5,2122,second
14,VDTRatingsTL2,71,s_u4_high,?,N,1,375,second
14,VDTRatingsTL2,71,s_u4_high,!GRID,0,5,2524,second
14,VDTRatingsTL2,63,s_t_high,?,Y,1,798,second
14,VDTRatingsTL2,63,s_t_high,!GRID,1,5,5817,second
14,VDTRatingsTL2,64,s_f_high,?,N,1,323,second
14,VDTRatingsTL2,64,s_f_high,!GRID,0,5,3333,second
14,VDTRatingsTL2,75,a_u_high,?,Y,1,1100,second
14,VDTRatingsTL2,75,a_u_high,!GRID,1,5,2915,second
14,VDTRatingsTL2,76,a_t_high,?,N,1,923,second
14,VDTRatingsTL2,76,a_t_high,!GRID,0,5,3089,second
14,VDTRatingsTL2,80,s_u3_high,?,N,1,1263,second
14,VDTRatingsTL2,80,s_u3_high,!GRID,0,5,2213,second
14,VDTRatingsTL2,81,s_u4_high,?,N,1,699,second
14,VDTRatingsTL2,81,s_u4_high,!GRID,0,5,3344,second
14,VDTRatingsTL2,67,a_f_high,?,Y,0,662,second
14,VDTRatingsTL2,67,a_f_high,!GRID,0,5,2626,second
14,VDTRatingsTL2,78,s_u1_high,?,N,1,992,second
14,VDTRatingsTL2,78,s_u1_high,!GRID,0,5,2765,second
14,VDTRatingsTL2,89,s_u2_high,?,N,1,1032,second
14,VDTRatingsTL2,89,s_u2_high,!GRID,0,5,2508,second
14,VDTRatingsTL2,69,s_u2_high,?,N,1,344,second
14,VDTRatingsTL2,69,s_u2_high,!GRID,0,5,2596,second
14,VDTRatingsTL2,61,s_u4_high,?,N,1,273,second
14,VDTRatingsTL2,61,s_u4_high,!GRID,0,5,2464,second
14,VDTRatingsTL2,77,a_f_high,?,N,1,622,second
14,VDTRatingsTL2,77,a_f_high,!GRID,0,5,2581,second
14,VDTRatingsTL2,85,a_u_high,?,Y,1,653,second
14,VDTRatingsTL2,85,a_u_high,!GRID,0,5,3503,second
14,VDTRatingsTL2,87,a_f_high,?,N,1,399,second
14,VDTRatingsTL2,87,a_f_high,!GRID,0,5,3309,second
14,VDTRatingsTL2,66,a_t_high,?,N,1,370,second
14,VDTRatingsTL2,66,a_t_high,!GRID,0,5,3056,second
16,VDTRatingsTL2,102,s_f_low,?,N,1,1379,second
16,VDTRatingsTL2,102,s_f_low,!GRID,0,1,724,second
16,VDTRatingsTL2,114,a_t_low,?,N,1,688,second
16,VDTRatingsTL2,114,a_t_low,!GRID,0,1,754,second
16,VDTRatingsTL2,99,s_u4_low,?,N,1,5402,second
16,VDTRatingsTL2,99,s_u4_low,!GRID,0,1,1135,second
16,VDTRatingsTL2,118,s_u3_low,?,N,1,1379,second
16,VDTRatingsTL2,118,s_u3_low,!GRID,0,1,745,second
16,VDTRatingsTL2,117,s_u2_low,?,N,1,1708,second
16,VDTRatingsTL2,117,s_u2_low,!GRID,0,1,713,second
16,VDTRatingsTL2,97,s_u2_low,?,N,1,1213,second
16,VDTRatingsTL2,97,s_u2_low,!GRID,0,1,810,second
16,VDTRatingsTL2,105,a_f_low,?,N,1,611,second
16,VDTRatingsTL2,105,a_f_low,!GRID,0,1,823,second
16,VDTRatingsTL2,101,s_t_low,?,Y,1,394,second
16,VDTRatingsTL2,101,s_t_low,!GRID,0,1,893,second
16,VDTRatingsTL2,98,s_u3_low,?,N,1,359,second
16,VDTRatingsTL2,98,s_u3_low,!GRID,0,1,756,second
16,VDTRatingsTL2,120,s_u5_low,?,N,1,794,second
16,VDTRatingsTL2,120,s_u5_low,!GRID,0,1,677,second
16,VDTRatingsTL2,91,s_t_low,?,Y,1,424,second
16,VDTRatingsTL2,91,s_t_low,!GRID,1,1,252,second
16,VDTRatingsTL2,108,s_u3_low,?,N,1,575,second
16,VDTRatingsTL2,108,s_u3_low,!GRID,0,1,603,second
16,VDTRatingsTL2,94,a_t_low,?,N,1,495,second
16,VDTRatingsTL2,94,a_t_low,!GRID,0,1,665,second
16,VDTRatingsTL2,111,s_t_low,?,Y,1,1141,second
16,VDTRatingsTL2,111,s_t_low,!GRID,0,1,1433,second
16,VDTRatingsTL2,92,s_f_low,?,N,1,527,second
16,VDTRatingsTL2,92,s_f_low,!GRID,0,1,1464,second
16,VDTRatingsTL2,113,a_u_low,?,N,0,706,second
16,VDTRatingsTL2,113,a_u_low,!GRID,0,1,675,second
16,VDTRatingsTL2,116,s_u1_low,?,N,1,502,second
16,VDTRatingsTL2,116,s_u1_low,!GRID,0,1,736,second
16,VDTRatingsTL2,104,a_t_low,?,N,1,723,second
16,VDTRatingsTL2,104,a_t_low,!GRID,0,1,676,second
16,VDTRatingsTL2,107,s_u2_low,?,N,1,313,second
16,VDTRatingsTL2,107,s_u2_low,!GRID,0,1,1304,second
16,VDTRatingsTL2,112,s_f_low,?,N,1,593,second
16,VDTRatingsTL2,112,s_f_low,!GRID,0,1,752,second
16,VDTRatingsTL2,119,s_u4_low,?,N,1,836,second
16,VDTRatingsTL2,119,s_u4_low,!GRID,0,1,894,second
16,VDTRatingsTL2,115,a_f_low,?,N,1,560,second
16,VDTRatingsTL2,115,a_f_low,!GRID,0,1,1330,second
16,VDTRatingsTL2,110,s_u5_low,?,N,1,709,second
16,VDTRatingsTL2,110,s_u5_low,!GRID,0,1,820,second
16,VDTRatingsTL2,93,a_u_low,?,Y,1,469,second
16,VDTRatingsTL2,93,a_u_low,!GRID,0,1,852,second
16,VDTRatingsTL2,96,s_u1_low,?,N,1,2314,second
16,VDTRatingsTL2,96,s_u1_low,!GRID,0,1,1262,second
16,VDTRatingsTL2,95,a_f_low,?,N,1,773,second
16,VDTRatingsTL2,95,a_f_low,!GRID,0,1,751,second
16,VDTRatingsTL2,109,s_u4_low,?,N,1,375,second
16,VDTRatingsTL2,109,s_u4_low,!GRID,0,1,770,second
16,VDTRatingsTL2,103,a_u_low,?,Y,1,632,second
16,VDTRatingsTL2,103,a_u_low,!GRID,0,1,859,second
16,VDTRatingsTL2,106,s_u1_low,?,N,1,392,second
16,VDTRatingsTL2,106,s_u1_low,!GRID,0,1,1283,second
16,VDTRatingsTL2,100,s_u5_low,?,N,1,836,second
16,VDTRatingsTL2,100,s_u5_low,!GRID,0,1,756,second
16,VDTRatingsTL2,74,a_t_high,?,N,1,2396,first
16,VDTRatingsTL2,74,a_t_high,!GRID,0,5,5109,first
16,VDTRatingsTL2,75,a_f_high,?,N,1,1007,first
16,VDTRatingsTL2,75,a_f_high,!GRID,2,5,5586,first
16,VDTRatingsTL2,72,s_f_high,?,N,1,537,first
16,VDTRatingsTL2,72,s_f_high,!GRID,0,5,4914,first
16,VDTRatingsTL2,81,s_t_high,?,Y,1,1324,first
16,VDTRatingsTL2,81,s_t_high,!GRID,1,5,5168,first
16,VDTRatingsTL2,70,s_u5_high,?,N,1,756,first
16,VDTRatingsTL2,70,s_u5_high,!GRID,0,5,4571,first
16,VDTRatingsTL2,88,s_u3_high,?,N,1,1849,first
16,VDTRatingsTL2,88,s_u3_high,!GRID,2,5,3376,first
16,VDTRatingsTL2,80,s_u5_high,?,N,1,2209,first
16,VDTRatingsTL2,80,s_u5_high,!GRID,0,5,4018,first
16,VDTRatingsTL2,63,a_u_high,?,Y,1,750,first
16,VDTRatingsTL2,63,a_u_high,!GRID,0,5,5118,first
16,VDTRatingsTL2,86,s_u1_high,?,N,1,5912,first
16,VDTRatingsTL2,86,s_u1_high,!GRID,4,5,4059,first
16,VDTRatingsTL2,62,s_f_high,?,N,1,424,first
16,VDTRatingsTL2,62,s_f_high,!GRID,0,5,4215,first
16,VDTRatingsTL2,68,s_u3_high,?,Y,0,1661,first
16,VDTRatingsTL2,68,s_u3_high,!GRID,0,5,6297,first
16,VDTRatingsTL2,64,a_t_high,?,N,1,1328,first
16,VDTRatingsTL2,64,a_t_high,!GRID,0,5,4258,first
16,VDTRatingsTL2,83,a_u_high,?,Y,1,1899,first
16,VDTRatingsTL2,83,a_u_high,!GRID,0,5,4985,first
16,VDTRatingsTL2,61,s_t_high,?,Y,1,1548,first
16,VDTRatingsTL2,61,s_t_high,!GRID,0,5,3844,first
16,VDTRatingsTL2,87,s_u2_high,?,Y,0,1327,first
16,VDTRatingsTL2,87,s_u2_high,!GRID,4,5,5328,first
16,VDTRatingsTL2,84,a_t_high,?,N,1,836,first
16,VDTRatingsTL2,84,a_t_high,!GRID,3,5,5126,first
16,VDTRatingsTL2,67,s_u2_high,?,N,1,29350,first
16,VDTRatingsTL2,67,s_u2_high,!GRID,2,5,5869,first
16,VDTRatingsTL2,82,s_f_high,?,N,1,701,first
16,VDTRatingsTL2,82,s_f_high,!GRID,0,5,4404,first
16,VDTRatingsTL2,85,a_f_high,?,Y,0,1594,first
16,VDTRatingsTL2,85,a_f_high,!GRID,0,5,4037,first
16,VDTRatingsTL2,79,s_u4_high,?,N,1,2331,first
16,VDTRatingsTL2,79,s_u4_high,!GRID,2,5,5685,first
16,VDTRatingsTL2,90,s_u5_high,?,N,1,1003,first
16,VDTRatingsTL2,90,s_u5_high,!GRID,0,5,3950,first
16,VDTRatingsTL2,78,s_u3_high,?,N,1,868,first
16,VDTRatingsTL2,78,s_u3_high,!GRID,0,5,4070,first
16,VDTRatingsTL2,76,s_u1_high,?,N,1,919,first
16,VDTRatingsTL2,76,s_u1_high,!GRID,2,5,4959,first
16,VDTRatingsTL2,73,a_u_high,?,Y,1,1689,first
16,VDTRatingsTL2,73,a_u_high,!GRID,2,5,5012,first
16,VDTRatingsTL2,66,s_u1_high,?,N,1,461,first
16,VDTRatingsTL2,66,s_u1_high,!GRID,0,5,3888,first
16,VDTRatingsTL2,77,s_u2_high,?,N,1,716,first
16,VDTRatingsTL2,77,s_u2_high,!GRID,1,5,3764,first
16,VDTRatingsTL2,69,s_u4_high,?,N,1,595,first
16,VDTRatingsTL2,69,s_u4_high,!GRID,0,5,4311,first
16,VDTRatingsTL2,71,s_t_high,?,Y,1,1334,first
16,VDTRatingsTL2,71,s_t_high,!GRID,0,5,3777,first
16,VDTRatingsTL2,65,a_f_high,?,N,1,546,first
16,VDTRatingsTL2,65,a_f_high,!GRID,0,5,3745,first
16,VDTRatingsTL2,89,s_u4_high,?,N,1,835,first
16,VDTRatingsTL2,89,s_u4_high,!GRID,0,5,4279,first
18,VDTRatingsTL1,26,s_u3_low,?,N,1,1275,second
18,VDTRatingsTL1,26,s_u3_low,!GRID,1,1,2395,second
18,VDTRatingsTL1,10,s_f_low,?,N,1,1673,second
18,VDTRatingsTL1,10,s_f_low,!GRID,0,1,2949,second
18,VDTRatingsTL1,21,a_u_low,?,Y,1,1213,second
18,VDTRatingsTL1,21,a_u_low,!GRID,0,1,1880,second
18,VDTRatingsTL1,13,a_f_low,?,N,1,1051,second
18,VDTRatingsTL1,13,a_f_low,!GRID,0,1,1841,second
18,VDTRatingsTL1,4,s_u1_low,?,N,1,575,second
18,VDTRatingsTL1,4,s_u1_low,!GRID,0,1,1124,second
18,VDTRatingsTL1,25,s_u2_low,?,N,1,2104,second
18,VDTRatingsTL1,25,s_u2_low,!GRID,0,1,1231,second
18,VDTRatingsTL1,5,s_u2_low,?,Y,0,1242,second
18,VDTRatingsTL1,5,s_u2_low,!GRID,0,1,2057,second
18,VDTRatingsTL1,3,a_f_low,?,N,1,300,second
18,VDTRatingsTL1,3,a_f_low,!GRID,0,1,1096,second
18,VDTRatingsTL1,12,a_t_low,?,N,1,640,second
18,VDTRatingsTL1,12,a_t_low,!GRID,0,1,743,second
18,VDTRatingsTL1,9,s_t_low,?,Y,1,612,second
18,VDTRatingsTL1,9,s_t_low,!GRID,0,1,1156,second
18,VDTRatingsTL1,15,s_u2_low,?,N,1,1083,second
18,VDTRatingsTL1,15,s_u2_low,!GRID,0,1,1066,second
18,VDTRatingsTL1,18,s_u5_low,?,N,1,1681,second
18,VDTRatingsTL1,18,s_u5_low,!GRID,0,1,975,second
18,VDTRatingsTL1,17,s_u4_low,?,N,1,1245,second
18,VDTRatingsTL1,17,s_u4_low,!GRID,0,1,962,second
18,VDTRatingsTL1,16,s_u3_low,?,N,1,1002,second
18,VDTRatingsTL1,16,s_u3_low,!GRID,0,1,928,second
18,VDTRatingsTL1,29,s_t_low,?,Y,1,1047,second
18,VDTRatingsTL1,29,s_t_low,!GRID,0,1,966,second
18,VDTRatingsTL1,19,s_t_low,?,N,0,537,second
18,VDTRatingsTL1,19,s_t_low,!GRID,0,1,975,second
18,VDTRatingsTL1,28,s_u5_low,?,N,1,1050,second
18,VDTRatingsTL1,28,s_u5_low,!GRID,0,1,882,second
18,VDTRatingsTL1,24,s_u1_low,?,N,1,1179,second
18,VDTRatingsTL1,24,s_u1_low,!GRID,0,1,1152,second
18,VDTRatingsTL1,6,s_u3_low,?,N,1,1303,second
18,VDTRatingsTL1,6,s_u3_low,!GRID,0,1,1618,second
18,VDTRatingsTL1,23,a_f_low,?,N,1,329,second
18,VDTRatingsTL1,23,a_f_low,!GRID,0,1,948,second
18,VDTRatingsTL1,7,s_u4_low,?,N,1,716,second
18,VDTRatingsTL1,7,s_u4_low,!GRID,0,1,1140,second
18,VDTRatingsTL1,27,s_u4_low,?,N,1,378,second
18,VDTRatingsTL1,27,s_u4_low,!GRID,0,1,852,second
18,VDTRatingsTL1,14,s_u1_low,?,N,1,1309,second
18,VDTRatingsTL1,14,s_u1_low,!GRID,0,1,867,second
18,VDTRatingsTL1,22,a_t_low,?,N,1,2537,second
18,VDTRatingsTL1,22,a_t_low,!GRID,0,1,1061,second
18,VDTRatingsTL1,30,s_f_low,?,N,1,240,second
18,VDTRatingsTL1,30,s_f_low,!GRID,1,1,834,second
18,VDTRatingsTL1,11,a_u_low,?,Y,1,360,second
18,VDTRatingsTL1,11,a_u_low,!GRID,0,1,754,second
18,VDTRatingsTL1,20,s_f_low,?,N,1,1055,second
18,VDTRatingsTL1,20,s_f_low,!GRID,0,1,653,second
18,VDTRatingsTL1,2,a_t_low,?,N,1,349,second
18,VDTRatingsTL1,2,a_t_low,!GRID,0,1,1265,second
